login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
TommyZihao,TommyZihao/MATLAB_AR_Tutorials,2022-08-08T10:40:41Z,18,18,,True,True,
TommyZihao,TommyZihao/MATLAB_CAM_Tutorials,2022-09-11T08:37:00Z,12,12,,True,True,
TommyZihao,TommyZihao/MATLAB_RL,2022-11-27T14:49:55Z,26,26,Jupyter Notebook,True,True,
TommyZihao,TommyZihao/maxoyed,2022-05-13T02:07:20Z,0,0,,True,True,
TommyZihao,TommyZihao/MMagic_Tutorials,2023-06-13T14:36:18Z,19,19,Jupyter Notebook,True,True,
TommyZihao,TommyZihao/MMClassification_Tutorials,2022-07-16T14:59:12Z,24,24,Jupyter Notebook,True,True,
TommyZihao,TommyZihao/mmdeploy,2022-08-22T01:29:16Z,0,0,,True,True,apache-2.0
TommyZihao,TommyZihao/MMDeploy_Tutorials,2022-09-05T15:51:42Z,35,35,Jupyter Notebook,True,True,
TommyZihao,TommyZihao/mmdetection,2023-04-04T05:19:00Z,3,3,,True,True,apache-2.0
TommyZihao,TommyZihao/mmdetection3d,2022-08-29T13:19:11Z,6,6,Python,True,True,apache-2.0
TommyZihao,TommyZihao/MMDetection_Tutorials,2022-08-27T14:47:14Z,26,26,Jupyter Notebook,True,True,
TommyZihao,TommyZihao/MMEditing_Tutorials,2023-03-06T11:42:42Z,6,6,Jupyter Notebook,True,True,
TommyZihao,TommyZihao/MMGEN-FaceStylor,2022-01-18T08:57:26Z,0,0,Python,True,True,apache-2.0
TommyZihao,TommyZihao/mmgeneration,2022-01-17T07:29:18Z,1,1,Python,True,True,apache-2.0
TommyZihao,TommyZihao/MMGeneration_Tutorials,2022-04-03T14:08:46Z,213,213,Jupyter Notebook,True,True,
TommyZihao,TommyZihao/MMHuman3D_Tutorials,2022-07-15T14:28:10Z,11,11,Jupyter Notebook,True,True,
TommyZihao,TommyZihao/mmocr,2022-03-28T06:52:24Z,0,0,Python,True,True,apache-2.0
TommyZihao,TommyZihao/MMOCR_tutorials,2022-03-18T08:24:21Z,40,40,Jupyter Notebook,True,True,
TommyZihao,TommyZihao/mmpose,2022-01-20T06:39:41Z,1,1,,True,True,apache-2.0
TommyZihao,TommyZihao/MMPose_Tutorials,2022-06-07T06:59:35Z,323,323,Jupyter Notebook,True,True,
TommyZihao,TommyZihao/MMPretrain_Tutorials,2023-06-22T14:46:16Z,15,15,Jupyter Notebook,True,True,
TommyZihao,TommyZihao/MMSegmentation_Tutorials,2022-10-18T13:49:13Z,502,502,Jupyter Notebook,True,True,
TommyZihao,TommyZihao/mmtracking,2022-04-07T02:23:12Z,2,2,Python,True,True,apache-2.0
TommyZihao,TommyZihao/MMTracking_Tutorials,2022-04-19T15:29:07Z,110,110,Jupyter Notebook,True,True,
TommyZihao,TommyZihao/msra-walking-robot,2022-12-01T11:21:36Z,0,0,,True,True,
TommyZihao,TommyZihao/Mycobot_Tutorials,2024-05-23T13:33:00Z,94,94,Python,True,True,
TommyZihao,TommyZihao/node2vec,2022-07-21T14:36:38Z,1,1,,True,True,mit
TommyZihao,TommyZihao/Open-Sora,2024-04-24T04:45:56Z,3,3,Python,True,True,apache-2.0
TommyZihao,TommyZihao/OpenChat,2023-07-08T06:30:40Z,1,1,Blade,True,False,mit
TommyZihao,TommyZihao/opencvtest,2018-10-04T07:45:08Z,1,1,Python,True,True,lgpl-3.0
TommyZihao,TommyZihao/OpenMMLabCourse,2022-08-28T05:35:58Z,5,5,,True,False,apache-2.0
TommyZihao,TommyZihao/openpose,2018-08-23T12:10:55Z,3,3,C++,True,True,other
TommyZihao,TommyZihao/openvino_tonypi,2024-08-31T12:59:13Z,69,69,Jupyter Notebook,True,True,
TommyZihao,TommyZihao/patchwork,2019-09-25T05:25:35Z,0,0,,True,True,other
TommyZihao,TommyZihao/plantdoc-wechat,2020-08-14T16:13:30Z,13,13,CSS,True,True,
TommyZihao,TommyZihao/playground,2022-04-27T05:18:24Z,0,0,,True,True,apache-2.0
TommyZihao,TommyZihao/PointWise_Body,2023-06-09T03:57:47Z,46,46,,True,True,
TommyZihao,TommyZihao/ProxyPool,2018-09-13T08:08:39Z,0,0,Python,True,True,apache-2.0
TommyZihao,TommyZihao/pytorch-grad-cam,2022-09-21T14:44:04Z,4,4,Python,True,True,mit
TommyZihao,TommyZihao/pytorchviz,2022-11-22T07:33:26Z,0,0,,True,True,mit
TommyZihao,TommyZihao/QASystemOnMedicalKG,2022-06-25T09:57:17Z,209,209,Jupyter Notebook,True,True,
TommyZihao,TommyZihao/qianfan_samples,2023-10-20T16:42:57Z,6,6,,True,True,apache-2.0
TommyZihao,TommyZihao/Rail-5k-dataset,2021-06-08T08:44:36Z,6,6,Python,True,True,gpl-2.0
TommyZihao,TommyZihao/Rail-TJU,2021-05-16T09:45:07Z,8,8,,True,True,gpl-3.0
TommyZihao,TommyZihao/rainbot,2018-10-17T15:34:45Z,0,0,Python,True,True,mit
TommyZihao,TommyZihao/raspberrypi-slam-ros-car,2019-03-09T12:37:39Z,309,309,,True,True,gpl-3.0
TommyZihao,TommyZihao/recipes,2019-02-23T11:05:56Z,0,0,Python,True,True,
TommyZihao,TommyZihao/reflections,2019-02-23T10:37:21Z,0,0,,True,True,
TommyZihao,TommyZihao/rps-cv,2018-10-08T15:14:06Z,0,0,Python,True,True,mit
TommyZihao,TommyZihao/shap,2022-10-31T15:14:10Z,2,2,Jupyter Notebook,True,True,mit
TommyZihao,TommyZihao/SimpleCV,2018-10-22T13:54:33Z,0,0,Python,True,True,bsd-3-clause
TommyZihao,TommyZihao/Smart-Mirror,2018-09-22T17:39:58Z,0,0,Python,True,True,mit
TommyZihao,TommyZihao/special-deep-learning-on-rpi,2018-11-27T11:33:14Z,7,7,,True,True,gpl-3.0
TommyZihao,TommyZihao/StoryBook_Bedrock,2024-01-02T09:10:15Z,17,17,,True,True,
TommyZihao,TommyZihao/supervision,2023-05-21T15:05:21Z,1,1,Python,True,True,mit
TommyZihao,TommyZihao/TommyZihao,2022-05-13T02:08:18Z,279,279,,True,True,
TommyZihao,TommyZihao/torch-cam,2022-09-21T14:37:05Z,2,2,Python,True,True,apache-2.0
xuxueli,xuxueli/xuxueli.github.io,2015-04-29T04:38:25Z,36,36,HTML,True,True,gpl-3.0
xuxueli,xuxueli/xxl-api,2017-03-29T09:49:31Z,891,891,Java,True,True,gpl-3.0
xuxueli,xuxueli/xxl-cache,2016-08-12T13:22:50Z,196,196,Java,True,True,gpl-3.0
xuxueli,xuxueli/xxl-conf,2015-11-13T14:30:55Z,667,667,Java,True,True,gpl-3.0
xuxueli,xuxueli/xxl-crawler,2017-10-17T03:39:46Z,687,687,Java,True,True,apache-2.0
xuxueli,xuxueli/xxl-deep,2018-05-02T11:27:25Z,282,282,Java,True,True,gpl-3.0
xuxueli,xuxueli/xxl-incubator,2016-06-22T13:36:43Z,13,13,Java,True,True,gpl-3.0
xuxueli,xuxueli/xxl-job,2015-11-28T12:59:34Z,27588,27588,Java,True,True,gpl-3.0
xuxueli,xuxueli/xxl-mq,2015-10-22T15:31:49Z,440,440,Java,True,True,gpl-3.0
xuxueli,xuxueli/xxl-rpc,2015-11-13T11:32:11Z,622,622,Java,True,True,apache-2.0
xuxueli,xuxueli/xxl-sso,2018-03-22T14:28:04Z,1935,1935,Java,True,True,gpl-3.0
xuxueli,xuxueli/xxl-tool,2017-09-12T02:51:27Z,353,353,Java,True,True,apache-2.0
wx-chevalier,wx-chevalier/3d-aigc-examples,2020-06-13T13:42:55Z,12,12,Jupyter Notebook,True,True,mit
wx-chevalier,wx-chevalier/3DP-Notes,2023-08-21T02:44:16Z,2,2,HTML,True,True,other
wx-chevalier,wx-chevalier/ai-marvis,2020-03-03T08:54:19Z,7,7,,True,True,mit
wx-chevalier,wx-chevalier/ai-models,2017-06-14T08:22:39Z,19,19,Jupyter Notebook,True,True,mit
wx-chevalier,wx-chevalier/AI-Notes,2016-01-26T06:14:46Z,758,758,Jupyter Notebook,True,True,other
wx-chevalier,wx-chevalier/ai-tensorflow-image-search,2020-01-16T03:44:11Z,5,5,Python,True,True,mit
wx-chevalier,wx-chevalier/AI-Toolkits-Notes,2020-08-07T04:47:58Z,6,6,Jupyter Notebook,True,True,other
wx-chevalier,wx-chevalier/algorithm-examples,2018-09-19T06:55:48Z,34,34,C++,True,True,
wx-chevalier,wx-chevalier/Algorithm-Notes,2020-01-21T06:15:29Z,11,11,C,True,True,cc0-1.0
wx-chevalier,wx-chevalier/Auth-Notes,2024-09-20T07:07:09Z,27,27,HTML,True,True,other
wx-chevalier,wx-chevalier/Awesome-Books-Notes,2017-11-06T12:42:33Z,1930,1930,HTML,True,True,other
wx-chevalier,wx-chevalier/Awesome-Coding-Philosophy,2024-09-05T08:15:47Z,7,7,HTML,True,True,other
wx-chevalier,wx-chevalier/Awesome-Commands-and-Scripts,2024-09-18T03:11:42Z,2,2,Shell,True,True,other
wx-chevalier,wx-chevalier/Awesome-Lists-and-CheatSheets,2018-02-02T13:33:05Z,623,623,Python,True,True,other
wx-chevalier,wx-chevalier/Awesome-Methodologies,2018-02-02T13:35:58Z,587,587,HTML,True,True,other
wx-chevalier,wx-chevalier/Awesome-RoadMaps-and-Interviews,2019-08-14T09:41:24Z,131,131,HTML,True,True,other
wx-chevalier,wx-chevalier/Awesome-System-CaseStudies,2024-05-05T03:16:29Z,17,17,HTML,True,True,other
wx-chevalier,wx-chevalier/Awesome-Tools,2024-08-10T04:14:56Z,3,3,HTML,True,True,other
wx-chevalier,wx-chevalier/cg-cv-examples,2023-01-04T06:41:50Z,2,2,C++,True,True,mit
wx-chevalier,wx-chevalier/CG-Notes,2020-11-05T06:20:08Z,53,53,HTML,True,True,other
wx-chevalier,wx-chevalier/clojure-examples,2023-04-17T08:08:48Z,1,1,Clojure,True,True,mit
wx-chevalier,wx-chevalier/Clojure-Notes,2024-05-04T12:46:33Z,2,2,HTML,True,True,other
wx-chevalier,wx-chevalier/Cloud-Notes,2019-09-30T05:25:32Z,120,120,HTML,True,True,other
wx-chevalier,wx-chevalier/CMake-Notes,2023-07-19T03:38:19Z,7,7,C++,True,True,
wx-chevalier,wx-chevalier/coding-examples,2018-02-03T09:33:19Z,60,60,Rust,True,True,mit
wx-chevalier,wx-chevalier/Concurrent-Notes,2020-03-26T01:51:11Z,39,39,Java,True,True,other
wx-chevalier,wx-chevalier/cpp-examples,2022-10-16T07:24:22Z,3,3,C++,True,True,mit
wx-chevalier,wx-chevalier/CPP-Notes,2019-08-14T09:40:47Z,92,92,C++,True,True,
wx-chevalier,wx-chevalier/CrossBorder-Notes,2023-11-06T09:06:03Z,24,24,HTML,True,True,other
wx-chevalier,wx-chevalier/CS-Notes,2016-02-06T09:45:38Z,689,689,C,True,True,other
wx-chevalier,wx-chevalier/CV-Notes,2024-07-18T06:08:28Z,7,7,HTML,True,True,other
wx-chevalier,wx-chevalier/Database-Notes,2019-09-29T14:24:14Z,1201,1201,HTML,True,True,other
wx-chevalier,wx-chevalier/DataEngineering-Notes,2021-07-06T05:59:17Z,20,20,HTML,True,True,other
wx-chevalier,wx-chevalier/DDD-and-Clean-Architecture-Notes,2024-08-23T03:07:34Z,6,6,Java,True,True,other
wx-chevalier,wx-chevalier/ddd-examples,2021-02-20T14:58:35Z,23,23,Java,True,True,mit
wx-chevalier,wx-chevalier/DeepLearning-Notes,2020-08-07T04:53:00Z,11,11,Jupyter Notebook,True,True,other
wx-chevalier,wx-chevalier/design-pattern-examples,2018-09-19T06:57:37Z,49,49,PHP,True,True,
wx-chevalier,wx-chevalier/DesignPattern-Notes,2020-01-21T05:51:55Z,11,11,HTML,True,True,other
wx-chevalier,wx-chevalier/Destiny-Notes,2023-10-14T12:18:50Z,11,11,,True,True,
wx-chevalier,wx-chevalier/dev-and-docs,2016-05-13T03:56:14Z,22,22,JavaScript,True,True,mit
wx-chevalier,wx-chevalier/Developer-Zero-To-Mastery,2016-03-15T02:26:03Z,3133,3133,HTML,True,True,other
wx-chevalier,wx-chevalier/DevOps-Notes,2020-01-23T14:41:48Z,38,38,HTML,True,True,cc0-1.0
wx-chevalier,wx-chevalier/DistributedCompute-Notes,2021-01-15T09:55:45Z,25,25,HTML,True,True,other
wx-chevalier,wx-chevalier/DistributedStorage-Notes,2021-07-20T13:35:52Z,43,43,HTML,True,True,other
wx-chevalier,wx-chevalier/DistributedSystem-Notes,2016-04-21T13:23:42Z,1527,1527,HTML,True,True,other
wx-chevalier,wx-chevalier/electron-examples,2020-03-10T15:29:26Z,12,12,TypeScript,True,True,
wx-chevalier,wx-chevalier/English-Notes,2023-10-29T07:14:39Z,6,6,,True,True,
wx-chevalier,wx-chevalier/ERP-Product-Notes,2019-08-17T17:01:59Z,27,27,HTML,True,True,other
wx-chevalier,wx-chevalier/excel.ts,2017-07-03T07:16:26Z,22,22,JavaScript,True,True,mit
wx-chevalier,wx-chevalier/Financial-Notes,2020-02-22T08:21:33Z,17,17,HTML,True,True,other
wx-chevalier,wx-chevalier/Frontend-Notes,2016-03-05T13:51:45Z,207,207,HTML,True,True,
wx-chevalier,wx-chevalier/Git-Notes,2024-02-17T12:57:39Z,4,4,HTML,True,True,other
wx-chevalier,wx-chevalier/go-examples,2022-12-23T07:53:31Z,4,4,Go,True,True,mit
wx-chevalier,wx-chevalier/Go-Notes,2019-12-02T08:14:09Z,118,118,Go,True,True,other
wx-chevalier,wx-chevalier/GrowthHacking-Notes,2019-08-14T09:40:00Z,70,70,HTML,True,True,other
wx-chevalier,wx-chevalier/HA-Notes,2020-02-02T09:26:24Z,31,31,HTML,True,True,cc0-1.0
wx-chevalier,wx-chevalier/IM-RTC-Notes,2023-07-27T09:30:04Z,4,4,HTML,True,True,cc0-1.0
wx-chevalier,wx-chevalier/InfoSecurity-Notes,2020-02-02T08:02:42Z,128,128,HTML,True,True,cc0-1.0
wx-chevalier,wx-chevalier/Investment-Notes,2024-02-09T07:41:31Z,4,4,,True,True,
wx-chevalier,wx-chevalier/Java-Concurrent-Notes,2024-10-28T09:53:18Z,3,3,Java,True,True,
wx-chevalier,wx-chevalier/java-examples,2023-05-15T06:06:21Z,2,2,Java,True,True,mit
wx-chevalier,wx-chevalier/Java-Notes,2019-10-02T14:36:54Z,38,38,Java,True,True,other
wx-chevalier,wx-chevalier/JavaScript-Notes,2019-10-02T14:41:17Z,63,63,HTML,True,True,other
wx-chevalier,wx-chevalier/k8s-examples,2020-01-01T07:33:26Z,15,15,Mustache,True,True,mit
wx-chevalier,wx-chevalier/K8s-Notes,2021-02-21T03:19:12Z,122,122,HTML,True,True,other
wx-chevalier,wx-chevalier/Linux-Notes,2019-09-29T14:18:55Z,84,84,HTML,True,True,other
wx-chevalier,wx-chevalier/LLM-Notes,2024-09-21T09:58:02Z,5,5,Jupyter Notebook,True,True,
wx-chevalier,wx-chevalier/lowcode-legoble,2019-02-13T11:59:07Z,43,43,TypeScript,True,True,mit
wx-chevalier,wx-chevalier/m-fe-commons,2020-03-24T08:45:18Z,8,8,HTML,True,True,mit
wx-chevalier,wx-chevalier/MachineLearning-Notes,2020-08-07T04:54:52Z,9,9,Jupyter Notebook,True,True,other
wx-chevalier,wx-chevalier/Mathematics-Notes,2019-10-19T13:35:56Z,33,33,Jupyter Notebook,True,True,other
wx-chevalier,wx-chevalier/Mechanical-Notes,2024-02-11T16:12:58Z,1,1,HTML,True,True,other
wx-chevalier,wx-chevalier/memi-schema,2019-07-18T16:04:37Z,35,35,TypeScript,True,True,
wx-chevalier,wx-chevalier/MessageQueue-Notes,2021-06-18T13:59:49Z,18,18,HTML,True,True,other
wx-chevalier,wx-chevalier/micro-components,2019-02-13T12:02:53Z,36,36,TypeScript,True,True,mit
wx-chevalier,wx-chevalier/MicroCN-Notes,2019-10-30T14:39:30Z,69,69,Java,True,True,other
wx-chevalier,wx-chevalier/ms-backend-boilerplates,2016-06-05T10:45:13Z,400,400,Java,True,True,mit
wx-chevalier,wx-chevalier/ms-data-fabric,2018-12-26T07:07:51Z,4,4,Java,True,True,
wx-chevalier,wx-chevalier/ms-devops-scripts,2019-11-19T08:24:36Z,8,8,Python,True,True,
wx-chevalier,wx-chevalier/ms-go-commons,2019-12-07T07:38:54Z,3,3,Go,True,True,apache-2.0
wx-chevalier,wx-chevalier/ms-java-commons,2019-08-21T02:53:14Z,13,13,Java,True,True,mit
wx-chevalier,wx-chevalier/ms-seckilling-examples,2020-03-25T15:28:42Z,8,8,C,True,True,mit
wx-chevalier,wx-chevalier/mscn-edge,2021-01-18T05:47:08Z,5,5,Go,True,True,mit
wx-chevalier,wx-chevalier/MySQL-Notes,2020-12-23T05:34:57Z,80,80,Jupyter Notebook,True,True,other
wx-chevalier,wx-chevalier/nest.js-examples,2020-01-15T01:31:47Z,10,10,TypeScript,True,True,
wx-chevalier,wx-chevalier/Network-Notes,2020-02-22T08:20:10Z,12,12,HTML,True,True,other
wx-chevalier,wx-chevalier/next.js-examples,2024-08-16T14:13:31Z,1,1,TypeScript,True,True,
wx-chevalier,wx-chevalier/Next.js-Notes,2024-08-16T14:15:06Z,2,2,HTML,True,True,cc0-1.0
wx-chevalier,wx-chevalier/NLP-Notes,2020-08-07T04:58:16Z,15,15,Jupyter Notebook,True,True,other
wx-chevalier,wx-chevalier/Node.js-Notes,2019-11-18T09:24:26Z,48,48,TypeScript,True,True,other
wx-chevalier,wx-chevalier/OI-wiki,2024-06-12T12:59:06Z,1,1,,True,True,
wx-chevalier,wx-chevalier/OS-Notes,2024-02-08T02:43:30Z,7,7,C,True,True,
wx-chevalier,wx-chevalier/PM-Notes,2024-09-21T09:35:45Z,1,1,,True,True,
wx-chevalier,wx-chevalier/Politics-Notes,2024-02-10T06:52:26Z,3,3,,True,True,
wx-chevalier,wx-chevalier/PostgreSQL-Notes,2024-09-21T09:33:59Z,1,1,,True,True,
wx-chevalier,wx-chevalier/Product-Notes,2016-02-27T16:15:11Z,404,404,HTML,True,True,other
wx-chevalier,wx-chevalier/Python-Notes,2019-08-08T05:14:57Z,17,17,Jupyter Notebook,True,True,other
wx-chevalier,wx-chevalier/react-examples,2019-08-23T05:39:06Z,38,38,TypeScript,True,True,mit
wx-chevalier,wx-chevalier/React-Notes,2020-05-17T07:55:35Z,35,35,HTML,True,True,mit
wx-chevalier,wx-chevalier/reinvent-cloud-native-mall,2019-05-20T07:35:40Z,23,23,,True,True,mit
krahets,krahets/awesome-mvs,2022-02-11T18:01:17Z,247,247,,True,True,mit
krahets,krahets/CodingSolution,2019-06-13T03:51:00Z,66,66,Python,True,True,mit
krahets,krahets/diffusers,2023-12-18T07:47:01Z,1,1,,True,True,apache-2.0
krahets,krahets/EasyVolcap,2024-09-26T19:10:24Z,0,0,Python,True,False,other
krahets,krahets/generative-models,2023-12-12T11:55:27Z,0,0,,True,True,mit
krahets,krahets/hello-algo,2022-11-04T11:08:34Z,97822,97822,Java,True,False,other
krahets,krahets/LeetCode-Book,2021-12-17T14:16:02Z,6241,6241,Java,True,True,other
krahets,krahets/MVHumanNet,2024-09-05T15:04:44Z,0,0,,True,False,other
krahets,krahets/nerfstudio,2023-03-24T10:02:03Z,0,0,Python,True,False,apache-2.0
krahets,krahets/objaverse-xl,2023-09-19T08:42:19Z,1,1,,True,True,apache-2.0
teddysun,teddysun/across,2015-03-27T04:08:49Z,4996,4996,Shell,True,True,apache-2.0
teddysun,teddysun/lamp,2013-10-29T08:24:17Z,2876,2876,Shell,True,True,gpl-3.0
teddysun,teddysun/lcmp,2014-06-10T05:21:10Z,203,203,Shell,True,True,gpl-3.0
teddysun,teddysun/shadowsocks_install,2014-02-16T04:22:53Z,8097,8097,Shell,True,True,
teddysun,teddysun/v2ray-plugin,2020-02-17T08:31:37Z,203,203,Go,True,True,mit
teddysun,teddysun/v2ray-plugin-android,2020-07-03T11:15:02Z,76,76,Kotlin,True,True,gpl-3.0
teddysun,teddysun/xray-plugin,2021-02-19T06:17:11Z,356,356,Go,True,True,mit
teddysun,teddysun/xray-plugin-android,2021-02-20T03:50:31Z,126,126,Kotlin,True,True,gpl-3.0
espressif,espressif/.github,2022-04-21T10:28:27Z,5,5,,True,True,
espressif,espressif/actions-internal-test,2019-02-18T06:55:35Z,0,0,,True,True,
espressif,espressif/Adafruit-GFX-Library,2017-02-20T22:42:25Z,10,10,C,True,True,other
espressif,espressif/arduino-esp32,2016-10-06T06:04:20Z,13564,13564,C++,True,True,lgpl-2.1
espressif,espressif/Arduino-FOC,2023-07-10T06:08:35Z,8,8,,True,True,mit
espressif,espressif/asio,2018-07-20T01:37:01Z,7,7,C++,True,True,
espressif,espressif/astyle_py,2022-09-16T14:04:03Z,1,1,Python,True,True,other
espressif,espressif/aws-iot-device-sdk-embedded-C,2017-03-13T09:20:47Z,47,47,C,True,False,mit
espressif,espressif/aws-quickconnect,2021-11-08T07:04:20Z,1,1,C,True,True,mit
espressif,espressif/binutils-esp32ulp,2017-01-24T14:45:19Z,46,46,C,True,True,gpl-2.0
espressif,espressif/binutils-gdb,2018-07-09T05:46:27Z,11,11,C,True,False,gpl-2.0
espressif,espressif/blockdiag,2024-05-06T07:56:16Z,0,0,Python,True,True,apache-2.0
espressif,espressif/blowfish,2024-05-28T07:34:57Z,1,1,HTML,True,True,mit
espressif,espressif/book-esp32c3-iot-projects,2022-08-10T09:01:12Z,100,100,Swift,True,True,
espressif,espressif/check-copyright,2022-06-16T07:52:13Z,9,9,Python,False,False,apache-2.0
espressif,espressif/clang-tidy-runner,2021-11-03T10:26:23Z,9,9,Python,True,True,mit
espressif,espressif/clang-xtensa,2019-02-13T07:02:03Z,61,61,C++,True,False,other
espressif,espressif/connectedhomeip,2021-06-14T20:22:14Z,29,29,C++,True,True,apache-2.0
espressif,espressif/conventional-precommit-linter,2023-06-08T06:56:48Z,10,10,Python,False,False,apache-2.0
espressif,espressif/crosstool-NG,2016-08-19T06:13:15Z,120,120,Shell,True,True,other
espressif,espressif/cz-plugin-espressif,2024-08-31T01:40:07Z,1,1,Python,True,True,other
espressif,espressif/dependency-driven-ci-action,2024-10-03T09:34:11Z,0,0,Python,True,True,apache-2.0
espressif,espressif/developer-portal,2024-02-08T09:26:09Z,9,9,CSS,False,False,mit
espressif,espressif/docker-hub-issue-test,2022-05-17T13:31:56Z,1,1,,True,True,
espressif,espressif/doxybook,2022-10-21T07:22:51Z,4,4,Python,True,True,other
espressif,espressif/eclipse-plugin-esp32,2018-10-25T09:34:59Z,8,8,C,True,False,epl-1.0
espressif,espressif/esp-adf,2018-04-02T07:03:49Z,1549,1549,C,True,True,other
espressif,espressif/esp-adf-libs,2018-04-02T07:04:20Z,59,59,C,True,True,
espressif,espressif/esp-afr-sdk,2020-03-03T13:12:45Z,16,16,C,False,False,apache-2.0
espressif,espressif/esp-ali-smartliving,2020-05-29T07:54:10Z,79,79,C,True,True,
espressif,espressif/esp-aliyun,2017-11-03T03:54:32Z,340,340,C,True,True,
espressif,espressif/esp-apple-homekit-adk,2020-05-15T08:29:06Z,622,622,C,True,True,
espressif,espressif/esp-at,2017-01-11T15:36:52Z,893,893,C,True,True,apache-2.0
espressif,espressif/esp-aws-expresslink-eval,2021-11-30T06:14:45Z,17,17,C++,True,True,apache-2.0
espressif,espressif/esp-aws-iot,2019-03-25T12:38:24Z,266,266,C,True,True,apache-2.0
espressif,espressif/esp-azure,2017-11-02T09:17:37Z,177,177,C,True,True,
espressif,espressif/esp-baidu-iot,2018-12-24T11:20:13Z,18,18,C,True,True,
espressif,espressif/esp-bist,2024-08-29T14:38:47Z,1,1,C,False,False,lgpl-3.0
espressif,espressif/esp-ble-mesh-lib,2023-11-21T14:57:25Z,2,2,,False,False,apache-2.0
espressif,espressif/esp-bootloader-plus,2021-12-02T11:34:06Z,24,24,C,True,True,other
espressif,espressif/esp-box,2021-10-20T02:39:34Z,795,795,HTML,True,True,apache-2.0
espressif,espressif/esp-brookesia,2024-07-16T03:41:15Z,54,54,C,True,True,apache-2.0
espressif,espressif/esp-bsp,2021-09-14T09:33:04Z,196,196,C,False,True,other
espressif,espressif/esp-chip-errata,2024-09-05T10:58:15Z,0,0,Python,False,False,
espressif,espressif/esp-coex-lib,2023-02-22T22:37:25Z,4,4,Shell,False,False,apache-2.0
espressif,espressif/esp-coredump,2022-03-04T11:06:31Z,12,12,Python,False,False,apache-2.0
espressif,espressif/esp-cryptoauthlib,2020-04-18T12:55:54Z,27,27,C,True,True,other
espressif,espressif/esp-csi,2021-02-20T03:01:53Z,697,697,C,True,True,apache-2.0
espressif,espressif/esp-debug-adapter,2020-09-03T08:51:33Z,24,24,Python,True,True,epl-2.0
espressif,espressif/esp-debug-backend,2022-12-13T19:09:58Z,4,4,Python,True,False,apache-2.0
espressif,espressif/esp-dev-kits,2020-04-27T01:08:18Z,362,362,C,True,True,other
espressif,espressif/esp-dl,2018-11-16T04:01:02Z,560,560,Assembly,True,True,mit
espressif,espressif/esp-docs,2021-08-05T09:32:28Z,22,22,Python,True,True,
espressif,espressif/esp-drone,2020-06-22T07:14:49Z,802,802,C,True,True,gpl-3.0
espressif,espressif/esp-dsp,2019-01-15T06:58:03Z,480,480,C,True,True,apache-2.0
espressif,espressif/esp-eth-drivers,2022-04-13T13:49:57Z,24,24,C,False,False,
espressif,espressif/esp-extconn,2024-04-26T09:48:01Z,6,6,C,False,False,apache-2.0
espressif,espressif/esp-faq,2020-06-19T06:59:40Z,35,35,Python,True,True,apache-2.0
espressif,espressif/esp-flash-drivers,2022-10-10T08:38:49Z,2,2,C,False,False,apache-2.0
espressif,espressif/esp-freertos-coremqtt,2021-01-18T12:19:32Z,12,12,C,True,True,
espressif,espressif/esp-gdbstub,2015-10-14T05:17:43Z,162,162,C,True,True,other
espressif,espressif/esp-google-iot,2019-02-25T14:20:03Z,143,143,C,True,True,apache-2.0
espressif,espressif/esp-h264-component,2024-04-16T10:22:18Z,15,15,C,False,False,
espressif,espressif/esp-hal-3rdparty,2023-03-09T13:39:06Z,17,17,Shell,True,True,apache-2.0
espressif,espressif/esp-hal-components,2023-02-07T02:47:47Z,14,14,Shell,False,False,apache-2.0
espressif,espressif/esp-homekit-sdk,2020-09-25T05:31:16Z,566,566,C,True,True,
espressif,espressif/esp-hosted,2020-06-11T09:09:31Z,697,697,C,True,True,other
espressif,espressif/esp-idf,2016-08-17T10:40:35Z,13646,13646,C,True,True,apache-2.0
espressif,espressif/esp-idf-ci-action,2021-06-25T11:00:26Z,71,71,,True,True,mit
espressif,espressif/esp-idf-cxx,2022-05-04T10:35:08Z,79,79,C++,False,False,apache-2.0
espressif,espressif/esp-idf-kconfig,2022-08-18T14:19:53Z,6,6,Python,False,False,apache-2.0
espressif,espressif/esp-idf-monitor,2022-12-16T12:50:06Z,23,23,Python,False,True,apache-2.0
espressif,espressif/esp-idf-nvs-partition-gen,2023-10-22T19:59:04Z,3,3,Python,False,False,apache-2.0
espressif,espressif/esp-idf-panic-decoder,2023-07-18T10:15:25Z,2,2,Python,False,False,apache-2.0
espressif,espressif/esp-idf-provisioning-android,2018-09-12T07:38:15Z,201,201,Java,True,True,apache-2.0
espressif,espressif/esp-idf-provisioning-ios,2018-09-12T07:37:02Z,136,136,Swift,True,True,apache-2.0
espressif,espressif/esp-idf-sbom,2023-06-02T11:44:10Z,12,12,Python,False,False,apache-2.0
espressif,espressif/esp-idf-sbom-action,2023-12-04T11:29:57Z,0,0,Python,False,False,apache-2.0
espressif,espressif/esp-idf-size,2022-12-22T12:11:49Z,8,8,Python,False,False,apache-2.0
espressif,espressif/esp-idf-size-test,2023-11-23T11:33:16Z,0,0,,False,False,
espressif,espressif/esp-idf-template,2016-08-17T14:14:18Z,334,334,Makefile,True,True,other
espressif,espressif/esp-ieee802154-lib,2021-07-07T06:00:02Z,3,3,,False,False,apache-2.0
